,userId,movieId,rating,timestamp
4057285,40969,2858,5,1198820788
3754880,158047,2746,2,1208790199
4297477,58016,281,4,838965495
4936246,3604,2872,4.5,1177320797
2366186,102353,356,3,950208008
8243106,9277,282,3,942323802
1977568,161402,2784,1,942330697
5158849,75625,105,2,1009926809
1902959,59773,122882,2.5,1480781514
6887154,144878,1278,4.5,1064327104
2082635,159956,3536,3.5,1063657437
1056633,146279,54503,2.5,1304644335
8039411,91840,1982,4,1088520870
4818126,29913,1089,4,1047280253
7945323,93074,97938,3.5,1354404240
8976597,60150,34405,1.5,1158425965
9923395,102385,1206,5,1444598248
9835691,44729,82167,4.5,1513250629
1026570,97452,45442,0.5,1230133903
6205046,119408,1378,3.5,1388177170
4104209,37216,4205,4,985283045
1653240,64900,1270,4,945981257
9547748,82469,2140,4.5,1053461938
9938,141999,59315,4,1458066232
4106783,157549,8835,3,1121091475
2797864,51367,1407,2,1133187313
3734334,115695,1732,3,959892575
3895271,93748,594,3,1470025910
8352663,40526,858,5,860856674
3383697,102448,2078,4,1443689436
4484476,67635,377,5,834144381
9492427,97144,315,1,1065183076
7839448,104207,342,3,1384765908
4907614,70597,1682,4,1152896506
1050277,35272,58803,3.5,1548529414
93875,66560,2268,3,994979931
9337768,149893,6541,3,1100962309
7581997,68153,1136,3.5,1177943987
6871596,86844,4404,4.5,1113946099
3912638,69851,5128,2,1201670350
3662691,7409,457,3,1214816619
8627571,30581,1912,3.5,1525097222
8472886,112861,97225,5,1440470003
7224809,78290,8993,1.5,1101822673
3013337,138219,8977,2.5,1167232285
3309094,64364,3147,5,1190663437
5647648,96322,42011,2,1438096275
325316,83702,1359,1,1033078499
90927,40645,2003,4,1519524570
9689283,142226,112138,2.5,1534689224
7126107,149279,55094,3.5,1550263777
696182,85557,172,2,835781006
7339002,13518,54286,4.5,1516462135
3398755,71886,103249,3,1449701408
8834472,62889,2483,4,1321041224
7495310,161873,1343,3.5,1294013687
8602440,154097,38061,3.5,1162303318
4645167,69426,32,4,1468939994
5335770,15218,3275,5,1230016679
2612661,112684,6377,4,1239278820
8105078,40099,3639,3,1241181907
6447269,12552,108928,5,1463527560
575908,10357,79702,4,1310198488
763400,92128,25856,3.5,1129533798
5394205,25066,2329,5,1287184251
4278385,147251,39,5,1398011603
5604617,66057,6067,2,1416709199
8045922,123540,168492,4,1547263271
7708435,151423,4816,5,1378229935
2437484,2976,2125,3,957111335
9351303,115884,198,3,876061541
1461525,57464,6365,4.5,1225856039
3761089,123151,62,4,1190482805
7380276,16605,2502,4.5,1245019560
6279310,39189,1957,4,1084855198
6716432,102666,1136,5,991473979
1556979,99499,4718,3,1081881641
6655793,116030,56152,3,1212937917
3802326,35444,2542,4.5,1196739398
9484478,141455,7373,3.5,1470384733
7485420,53910,4963,3.5,1169527189
1593101,60233,48412,3.5,1281837345
3522744,82304,4241,0.5,1465302002
6747126,18681,3949,4.5,1111491338
1691185,80713,2858,4.5,1438430242
8453004,10898,97921,4,1500116007
1672990,88703,48412,3.5,1325355733
8412588,43688,2861,4,970524920
4960015,157161,45,4,974179813
8872222,106802,69844,3.5,1561032811
8410180,131915,858,4,1562540364
4018296,9296,1960,4,939493943
5469611,94504,282,4,860438918
6404288,56108,118700,5,1541586869
6251440,47493,709,4,840457140
178067,107548,1923,3.5,1264368916
4758179,57773,832,3,1105379452
4732706,28370,480,1.5,1250349683
539448,47400,4623,5,1043635339
9248889,20170,56367,4,1228994653
3896564,75351,5810,3,1188679863
3997366,130817,1101,5,1463918244
5325032,99017,2539,5,992792540
7250523,144216,1197,4,1423886295
1033206,74167,111551,3.5,1449741010
4851312,68334,381,3,849630790
584461,137269,3751,2.5,1108680627
7148548,34884,3120,4.5,1109042596
8537357,133493,60069,4,1332619152
6902469,100768,306,5,859475220
5378625,57207,908,4,1011125098
239240,118728,122920,4.5,1482465813
8354753,151232,85367,3,1501247169
2446477,88576,72998,2.5,1308325079
5197742,94339,1228,4,1037046950
789023,7712,6003,1,1268746788
1895641,159816,37729,3.5,1128285361
5707717,95307,48326,5,1207569916
4007152,108712,94777,2.5,1520339022
9989107,85860,1608,4,1527094943
4857612,134087,44191,4.5,1277221061
2961233,121354,2791,5,1477871266
8335047,123518,84152,5,1491244147
6280664,62585,3699,4,1118356943
5121158,33662,4270,4.5,1337729289
4074886,84516,7438,3.5,1255896532
7536640,39786,10,4,836583382
978716,140748,1009,1.5,1107460723
3797519,82043,6863,3.5,1190267600
4435425,118873,953,4,1223071215
6886761,113593,673,2,863356631
1130446,109210,3396,0.5,1435140017
9258161,47617,6567,4,1215781175
7484314,84342,2918,4,1541890404
1065707,22322,72998,3,1492149643
7375740,121380,6978,4,1469943430
8480890,36646,74532,3,1388400228
3173801,40645,4896,4,1519523922
4794108,36525,372,4,1005088654
6992970,77974,2467,4.5,1187105583
6049186,77529,1980,3,996779696
7034451,99993,1196,5,965081926
1353389,97244,112183,4,1519255116
377803,100498,3157,4,993187292
4578031,48769,4993,4.5,1572416253
6906680,134437,2028,4,1471727847
8153977,86020,3802,3,1008471310
3420255,103730,344,3,847210390
5913683,131705,196,4,1108393872
354548,40394,3155,1,962789791
9289312,8348,2005,5,1329853354
4041616,138783,908,5,962639567
5914287,88329,653,1,960330981
9750793,130604,356,5,847391067
8250419,143077,53894,4,1285014880
1283920,105402,3081,4,1294402983
1524086,121434,588,2,1034982413
4138187,79841,366,4,1041582803
2424462,78283,5388,4.5,1440378857
165281,20888,4018,3.5,1232059309
8070488,12774,492,4,850605637
8452149,140993,4973,4,1283050700
5748734,21351,95167,4.5,1460551259
9295625,25398,1653,3,945740825
1680187,123402,904,4.5,1386617983
9228552,46071,6796,5,1138393700
3693972,111349,3897,5,990111157
9964324,83034,54503,4.5,1483335014
8126053,141547,1358,5,942428189
6739801,153962,2572,3,1472289140
9002534,11946,339,4,847248842
8372094,96149,5651,3,1079792798
3338619,36756,4226,2.5,1356499586
1975039,1778,54286,4,1445013307
8693658,102423,1282,3.5,1562956209
7516022,134661,4340,2,1055744661
7989913,145666,2318,4,1109463454
1575626,60625,1126,1,987565353
5321327,75419,2908,4,1028756423
9752909,140392,4353,4,991604378
4773057,75225,90717,4,1349658391
9818698,56857,4963,4,1192440040
594291,14831,5319,4,1048824587
6004240,124611,2321,4,1116526347
2914059,6102,5,2.5,1137968701
9294132,99103,292,4,831929012
1450994,74915,5952,5,1478090096
3465012,156312,1097,4,1149750875
496648,42760,1201,4,1362360060
654210,1920,90730,2,1551670125
245944,110644,1284,4,904874812
974141,55514,122912,4,1538856877
8281070,156710,1393,3.5,1057776533
2603527,131207,4270,3.5,1423941633
8950209,28852,55765,3.5,1367980308
9110406,112708,5028,2.5,1480114216
4980805,91436,56171,1.5,1424800950
5931840,50203,135216,5,1451084375
1858392,9809,2041,1,954091484
6226035,150439,708,4,944153555
3892568,6800,750,5,1437689572
3862403,92969,3285,2,1089118912
7984932,81611,1394,4,1111545452
8907649,35458,2312,2.5,1155089537
1934808,36576,1228,5,1452980563
4239841,103822,49651,4,1493197763
1572273,130980,112552,4,1439272725
3801926,86242,56719,3.5,1233257837
9650048,146422,1281,4,1040087048
2922269,40491,148172,3.5,1515052508
8492582,132616,88163,4,1448831756
7640522,815,85414,4,1444394241
8887833,61502,5014,4,1089594101
9642025,142263,5902,3,1137532529
1851902,21501,4465,4,1078556683
3305030,9361,3791,2.5,1083558256
7593740,19937,1784,5,910466253
1132814,136452,1296,4,903131564
1547882,49008,6395,4,1120058736
1341777,74671,1057,5,855139465
9460265,135812,27846,5,1136855155
2234751,43436,73323,4,1441342993
5410810,111856,527,5,1529115316
5965213,141689,55820,3,1550114763
7072389,159282,71264,3,1434487512
9670324,125146,1394,3.5,1385694852
4156381,83426,69784,3,1453785661
5194492,124203,1207,5,943290488
3407595,152520,50,4,1504118177
2188793,23022,1848,3,1081275086
9963021,106875,162600,4,1477122085
3634092,127074,19,3.5,1094082486
3694790,72315,185159,2.5,1551180060
9258218,107704,2384,2,1026126866
2452241,48631,2088,3,1078247795
8501363,157059,1277,4,939057912
6930910,6747,3826,3,997997956
2313518,92241,5445,3.5,1087206217
1077843,157948,90647,4.5,1535747462
8380104,1175,551,1,1276950362
1116504,155554,494,4,835751794
9891622,75215,117881,3.5,1487504243
8742403,160049,7101,4,1070419989
5293173,84835,1304,5,959289396
2834758,41710,79091,4,1442616008
8376516,111034,3769,5,1098800310
7588034,103817,255,4,830803759
5328534,85733,92259,4.5,1446628603
6237139,23384,348,4.5,1451828148
2004562,27263,7481,3.5,1090766861
7064777,105868,56908,3.5,1331959938
3502277,126358,515,3,832160382
7978104,17493,3751,4,1022883388
3139805,114613,134130,3.5,1564372575
3407694,100665,2083,2,943984681
9124281,130800,39,4,974607814
3511217,140983,904,4,1272320997
4865661,55906,5574,4,1249071647
3428260,110827,358,3,835691112
1588441,144859,4954,5,1016864498
8390518,28203,7438,5,1460987819
5938090,53142,3033,3.5,1165652982
791568,21861,916,4,1095138065
4877248,41629,1270,4.5,1193453808
9793847,694,575,3,945608322
730506,41375,86880,3.5,1457457672
5538180,100702,44828,3.5,1310926908
7920858,133909,30793,3.5,1484597911
4113519,156435,1210,5,940526030
1911895,117240,2571,2.5,1558749940
2231506,156876,724,4,1131127012
3856439,114670,318,4.5,1558938060
3617613,70025,4262,4.5,1264554674
1851295,112178,11,4,833581151
4372027,22511,111360,4.5,1469792131
373565,121663,903,3.5,1370481532
487267,104637,6731,5,1229648301
390700,71041,33493,3.5,1447891435
5751180,157981,1236,4,973387391
3314514,111511,45,3,839409683
2350263,147326,6776,1.5,1278393124
2704558,42486,144762,2,1473591868
5239515,47383,4366,3,1456513821
2423320,155567,68237,4,1412216050
1435284,1396,608,5,1431692058
8489404,37527,5679,2,1260541286
8991802,156094,419,2,1318910125
1828679,39988,4571,3.5,1294130684
6859040,61669,1221,5,957985759
2515947,17200,2087,4,1025585635
7681506,46276,6350,3.5,1439902304
7573762,39050,63113,0.5,1461103717
5363037,8287,4886,4,1508566803
1871964,79487,349,3,1127466039
7544514,119944,1270,3.5,1278306485
8340701,111097,2020,5,900863061
8990393,61548,2303,5,963055324
5181342,52280,2792,1,995139140
8615477,44027,500,3,835564780
8830726,100579,916,4,1443808383
6697794,46451,5464,4,1152215789
5322922,112588,4306,3,1263901989
3106006,101067,112852,4.5,1488552984
6183290,44621,174585,3,1505756580
251385,19714,119145,3.5,1525563726
9947561,90191,1136,3,1512079522
3517332,67323,6058,5,1192739303
9402924,147857,279,5,846081857
2408400,50661,3967,4,976606141
4503826,6467,68793,3,1484354239
6728635,136956,56587,4,1474087286
8941804,145004,1784,4,941560783
5270684,122851,37386,3.5,1155278826
2980911,1967,8531,1,1268276202
5315486,147242,110,4,1285220388
3266818,29021,176101,2,1509133971
6357330,34629,592,4,840078041
1743548,78574,414,4,974761516
6844594,23772,26152,4,1165578965
9630305,58622,2900,4,975012806
3463060,103214,40815,3,1184445929
7385612,69687,1965,2.5,1508968515
5838036,152385,5502,3.5,1108008001
3003815,122104,5377,2,1451040141
5478092,95570,799,3.5,1098734281
941438,6067,737,2,844993235
6647906,13171,6942,4,1255056264
5188967,256,879,2,974738722
7070217,158101,3142,4,1180891927
8914276,157804,109351,2.5,1551522246
5172635,98662,5464,4,1449393880
6543755,103098,3471,4,976412456
1844000,145205,1556,2,1144181891
1565923,160951,60579,3.5,1345806661
1454718,161079,122882,4,1446962414
8495483,6983,134393,0.5,1500179068
6463211,124978,858,2,1117443941
8555604,154164,4030,2.5,1478460109
7046085,68170,858,4,862691519
9412120,43982,1920,3,967650037
9452589,25540,1288,5,925335838
1509072,104124,45668,2,1208286272
3592725,151295,53322,4,1463504139
227940,105031,4519,4,1049825334
606619,76798,750,1,994964369
9548335,24974,2059,2,1013116512
9090015,13190,112171,1.5,1446668568
8001110,154683,1077,4.5,1045610980
9742727,145023,2005,3.5,1078494553
2855631,136961,5903,4,1333299055
1989122,99755,3129,5,1014188703
8611331,50330,169984,4.5,1551910082
878509,152690,3506,3,1027115857
4584773,111972,1603,2,1128806431
2692546,162140,79132,4.5,1570650583
7942525,146345,1645,4,1399010397
2256657,12320,1407,2.5,1492157630
77299,118489,342,3,1161523470
9065776,18150,2561,5,945667665
6854348,9398,352,3,913915155
9652590,85594,2617,4,1023666041
1505706,147810,50872,4,1262099109
9653219,139015,3075,3.5,1457678703
7943465,153999,858,5,1119546561
5230070,119843,122882,4.5,1454825243
48761,62568,46530,3.5,1235602754
6611547,139809,122505,5,1439935363
239175,31250,106100,4,1436140386
4700395,77384,79132,4,1428294544
6142883,13295,1210,4.5,1226204880
6159603,9744,3160,3.5,1210533348
1665675,69129,3988,3.5,1530927187
4704547,145411,2006,3,1054278816
2136888,42580,4963,5,1446626881
4571239,137036,3685,3,1010723482
6483768,30309,3535,3.5,1197414353
9712107,18628,161582,4.5,1491932232
1320014,120611,6373,2.5,1269582020
7496958,140259,697,2,850809130
3367662,150526,8973,4,1562003468
3101590,42322,858,4,999719501
7010766,107107,616,4,997794515
8759119,89235,4995,4,1229522759
6172023,138721,1246,3.5,1111656048
2779251,153512,380,3.5,1447725462
4721248,76377,1513,4,993945789
9403424,106060,145,2.5,1137627756
9187468,32762,113345,2.5,1425582195
2133540,47401,7153,4.5,1300338019
7918630,75356,1461,4.5,1471374192
961838,121316,72720,4,1282148032
5487369,94556,192,3,854123031
8903080,73157,3679,4,978406412
8453030,23931,103335,3.5,1524094177
8538059,30205,6373,2.5,1104180708
3787916,139372,1295,5,850073156
3985740,22755,2378,1,1479763680
1359875,146840,1580,5,938841019
6800194,50317,2598,2,956169631
8063183,136772,83134,3.5,1351705574
5961008,120253,733,3.5,1126213901
1947343,8857,5669,4,1271667357
728128,65247,7361,5,1516395532
8115183,160641,3977,4,1176074332
8811509,70650,50872,4.5,1360254267
150904,18823,99007,3,1556587957
338769,92553,2571,4.5,1516991690
3125449,40882,53125,4,1326161970
1063685,13185,225,3,839165871
4977210,144528,56775,2,1279479971
6515345,56007,46976,4.5,1306909605
4282825,144391,112852,5,1457844768
4858483,80253,2450,2,1088620629
7119109,27196,6373,3,1481620670
9679741,63343,77307,4,1402425512
5178817,101121,802,5,842788732
5631952,43913,1483,5,975209464
9795466,60232,1061,3,862440089
5784499,162482,4223,4.5,1443817546
7828726,120399,110,3,849145148
3673051,136622,248,3,975397498
1943193,159778,8957,4,1311041167
3408773,153798,587,4,1253089136
3015784,131802,6350,2,1493050135
5066072,133975,3261,3,1243575983
5780294,69126,474,3,1123086289
7379055,58996,1257,4,998934056
5240909,28326,2690,4,1063534941
677264,151246,350,3,839947398
5690096,156080,432,2,979438179
9026995,74511,2000,4.5,1514555041
5514482,69632,58,2,1127878352
1507948,112434,1136,3,913986347
1365130,89025,39446,3,1137370328
3097348,51415,4963,4,1270900145
9220015,104451,1186,3,992491401
5827208,152154,108729,3,1507998432
9519902,37714,543,3,920908029
2362389,135826,1,4,1560761998
9145844,92186,91974,4,1496387226
4145039,132641,6,3,877555269
7088821,51884,804,2,887474978
1070417,48737,93040,4.5,1450396502
2384132,83577,32141,3,1114376836
5625979,31285,4993,3,1416638922
8369808,60921,1221,5,1060546521
5403446,124654,608,5,836608067
944362,137997,64839,4.5,1455552085
9587487,44552,379,1.5,1150822318
4361558,23438,500,3,1167794655
7519302,12996,2513,2,974948464
551241,105791,21,3,1231646540
4908626,66214,1906,4,944257854
8196509,56543,4027,3.5,1425155464
6013895,30902,2747,4,942332853
6228436,35300,6365,3.5,1450880333
9734143,24692,1027,3,1430726034
8891141,41218,1183,4,850926241
4215717,102937,122916,5,1527179988
145465,59690,3499,4.5,1308208475
1743349,51954,4578,4,1018093545
4894608,75284,1097,5,1494049173
2015096,402,6663,4,1284999307
5340488,85755,8914,4,1412285358
7030746,48406,17,4,856251343
3052375,6814,1375,3.5,1126300181
2010425,126428,1274,4.5,1102290835
7918778,17507,588,3,1111732052
8711191,152420,3896,4,992127290
427471,153375,98961,5,1549730293
8779916,65538,5220,1,1029198305
8863529,71011,2997,4,1030756518
7158094,15938,1387,5,944906287
6168617,85759,164179,3.5,1501092890
6929393,87021,89864,4.5,1397408848
6188140,129300,318,5,1095188425
864385,46140,1193,3.5,1217201846
280373,161047,527,5,1028782486
1237484,29644,3173,3,1331142554
8109687,103087,1719,5,1126803727
8035445,91750,17,4.5,1057680853
5826394,33001,106918,4,1398462427
1645642,153965,81417,4,1506477352
6856485,68669,2131,4.5,1417990374
4557297,132061,1848,2.5,1141252931
6429513,126998,4571,3,1225316153
4135132,138984,22,3,850500194
5444471,142567,2727,2.5,1549740747
6395598,120610,2396,5,943921849
9356615,61059,5256,3,1043092537
6680398,11272,293,4,1540304826
250370,60068,4713,4,1083092897
1608534,58237,1291,5,1338048964
5512487,85390,1476,3,953265173
665059,146578,308,4.5,1114927303
6866735,104788,2739,3,1034484777
8174968,98731,3451,4.5,1436369912
6069739,46982,3253,3,1065817122
5365161,109598,53464,1,1441665333
7496794,33374,4545,3.5,1129168139
9827866,158016,438,3,941222342
2463217,130329,61729,3.5,1432521718
695643,62539,5366,0.5,1057636839
8457762,30769,482,3,1136272609
6923446,69537,2411,2.5,1119821221
9159796,127191,497,5,1132930978
6326893,161484,904,4,1223928841
5114255,53647,1968,4,965320817
2111470,44354,2096,2.5,1187128211
7575076,48917,469,3,834822893
604287,27393,327,4,953777545
1860447,156809,50794,3.5,1563208462
9206597,39298,2167,4,1480106690
8442134,162046,58803,3.5,1356633115
3065352,55073,140725,3,1537214056
2293441,54838,1183,2,1199560201
8441795,70379,4206,4.5,1531957412
3124626,40278,2502,5,1472747822
4731761,9818,1994,4,1060863632
6932907,10447,98809,5,1362289432
9365798,54973,4011,2,1473875177
89795,128223,4979,4.5,1489833294
4194744,148538,509,4,1236210162
1988303,122061,2100,4,906736021
1422931,103009,69757,5,1554620952
8138310,70268,1797,5,956622427
8077134,154092,2643,2,1061954064
4380454,43107,45517,2.5,1503524283
5573575,159037,527,5,846256429
2009222,81672,1633,3.5,1145299969
1899265,63364,1282,3,1244732303
6012879,8442,102125,4,1497869145
7232020,22095,1912,3.5,1092859400
8134451,41675,3979,2.5,1520055587
8001967,9382,1393,5,953242726
1222336,73817,150,4,832845754
9277762,5900,3578,3,1167622070
3087409,148115,5673,4.5,1096080071
6328328,122329,64957,3.5,1326994957
4609616,6353,102194,4,1376090863
8085324,37174,1210,5,1420148266
1287363,48293,3948,0.5,1572624848
9996689,130370,490,3,836749292
362776,10106,8607,2.5,1118470350
3246534,145174,2420,4,1303044327
7770693,57640,193,3,975273145
9369073,131347,186983,4,1553639377
3071426,13134,4720,3.5,1137062201
8374375,114480,26662,3,1445911643
8437666,158869,1299,2,976363500
121364,48508,130634,1,1505595360
1050434,117167,89745,1.5,1500155050
1936132,96539,590,1,836133857
6957942,22104,2726,4,945271725
6764350,141470,84152,4.5,1497217348
2711784,62009,1304,3,886650369
329347,21139,66304,0.5,1438381926
3659479,92152,68157,3.5,1461466026
5174684,127262,74452,1,1526282497
6491250,112496,5214,4,1182959531
4164870,145535,6743,4,1064376908
162568,102491,920,5,944920832
2716378,101094,2959,4,1340388912
6528140,86818,60069,3.5,1540543537
1450872,84456,5016,3.5,1121057922
2560962,95008,106782,4,1456699050
5940093,140745,6754,5,1073961069
6203451,99955,1928,3,958807491
3892960,106393,266,3,1094640984
97012,81397,5445,5,1168981046
2756940,153070,2294,4.5,1068432349
9380272,91443,1240,4,972948745
804331,18966,2109,2,1514643280
1209016,41685,673,5,850381788
5692472,137899,832,3.5,1095039285
7489787,109724,1920,2,1034742376
865641,25586,62081,3,1422755724
7944296,153048,1204,4.5,1111510563
5231820,84040,165,4.5,1369620479
3686373,58208,733,2,939076565
1889871,12994,176,3,1039449447
3234829,154015,2467,4,1256159751
2535553,69614,58743,3,1251908651
8161855,113887,45,3,847357819
4771450,137525,3910,4,1157817702
3280912,25554,71518,4.5,1550426150
1500819,48627,923,3,1337470252
6348767,56114,3608,4,1381940429
9008328,124946,1028,4,1044663276
1134922,34047,5478,2,1232792632
1110822,147787,8360,4.5,1096432215
1255519,4315,53519,2.5,1412635624
107759,83536,2291,4,1003255904
490844,63316,2803,5,1538803080
7979602,22278,1744,3,925131153
2713168,49311,588,4,967171221
8289465,82317,11,5,975514471
5051142,34085,5445,4.5,1229905187
2489257,39807,61024,4.5,1483229189
2070895,154432,8014,4,1340119064
1242445,69280,47,4,832228193
3390549,150267,2598,3,947178192
251869,35609,2028,3,1324506499
6973371,102192,1222,4,1229038179
2473977,104961,86833,4,1571707012
1245227,18583,2118,3,1326527381
8498128,36524,58559,4.5,1433787752
8027958,128226,1240,3.5,1499666276
7967021,12647,480,3.5,1454849087
5904830,8208,780,0.5,1345492675
9655686,57133,2297,5,979056636
4233147,41027,2501,5,946313699
33132,72800,46972,2,1455253089
3663830,138168,595,3,834170798
2877478,27496,1132,3,939671024
665019,151417,37741,4,1135029724
7731343,154655,2606,4,1195845049
5841865,23672,89039,4,1509221192
1177848,2153,1625,4.5,1293619246
6118532,146578,2764,3,1114927666
8364284,72851,208,4,949339732
8148007,145481,60069,5,1446715400
6638612,60918,3744,3,976681150
9267510,124564,8370,4.5,1286029948
8795868,45178,2087,5,940343837
9374961,125042,852,2,986044442
3915892,83426,112623,3.5,1502480025
4148888,54097,36,4,839618037
5521787,24579,3020,3,942780617
107169,36413,25,3,839512210
8966976,117265,4322,5,990327223
7513029,39592,1676,2.5,1156335138
3644569,67915,300,4,834650060
8377062,151252,5299,5,1042492585
1986678,89959,2023,3,962648892
1768674,104732,3578,5,994355250
4893982,97991,146656,3.5,1462134430
1649610,140775,61,3,914422719
9385256,49995,1089,4,1462311371
3831349,94978,3355,3,1449865399
6411182,90416,102123,3.5,1539803361
1843995,70924,1673,4,1229910102
3010010,24615,88140,4,1455481873
8642400,20055,36553,4,1194996385
6906838,109747,7254,3.5,1568226157
950770,86183,1196,5,1022091304
8676279,151204,1263,4.5,1145940614
8305936,54814,105,4,1108587348
8815750,150592,648,4,1220014426
819285,79695,293,4.5,1384148775
1092951,58007,43396,3.5,1298760697
1831322,38746,203,5,845907886
6377705,142940,1339,5,952138671
698783,15727,838,3.5,1164549600
6246910,70446,1307,4,1050757717
6332461,139899,454,5,832069976
3889817,7804,2763,2.5,1138820913
3432367,17429,94,4.5,1072755847
7254167,128369,1213,4.5,1489958047
4891860,95314,1580,4,947890345
3387549,73033,1513,4,1068591766
3172488,50466,80551,3,1355681825
9900412,132549,879,3,862503209
6410624,78138,2858,4,1207893704
921898,54678,3536,3,1090955106
3050030,4642,5902,3,1573807796
9939551,93889,1116,2,1454002196
6403324,28590,292,4,1159779008
8373661,27178,8961,3.5,1548660595
4177236,67651,2003,4,994446912
3017640,29838,1209,2.5,1396044554
9255889,128353,59900,1.5,1465409135
5990318,80305,122,3,832449883
8537431,30217,3730,2.5,1059661914
7739930,134814,5954,4,1255897644
2791642,94219,417,3,1474838530
6673538,133122,4306,5,1498049096
4507162,106458,4121,4,1108339469
9766176,35651,74089,3,1461647495
7506038,120895,648,4,869477634
6358940,83190,1127,4,984858453
7744116,133588,260,3,1484430741
3794463,112324,3176,3,959996258
6619171,46020,380,3,849000501
9532975,115405,2355,3,1000154921
654529,84146,4167,3,985652702
1239876,2569,3174,5,948512326
9871070,119057,103249,3.5,1539698123
4608538,31933,2146,4,1112480813
2621430,99867,1408,3.5,1072782233
9586261,50839,68954,4,1286458350
2147857,10467,1674,2.5,1208520433
3265397,112349,1954,4,980546567
8512513,155581,597,3,846670667
8057946,101354,8798,2.5,1105054836
6181421,142394,150,4,1169436137
799126,85963,2126,3,966101002
5801498,138644,4896,4,1218586920
5761200,147528,905,4.5,1097899205
1511923,78419,2000,2.5,1226158664
6274533,83812,1682,4.5,1478383618
8516672,41337,60684,3,1471730724
8147409,3832,1221,5,1465117615
2327750,82658,4226,2.5,1469017740
5445344,161605,2959,3,1566168605
1592652,106444,3785,3.5,1476731404
3624549,68169,4242,1.5,1182635831
1350793,159745,1101,2,1476500437
529348,1673,92920,3.5,1514665567
6751541,124840,1282,3,1314917416
7549330,152240,4744,3,1473055655
7235115,60075,908,4.5,1057969522
1081711,133571,3545,3,982761478
3645106,24914,318,5,940314384
5069190,74499,1747,4,974683574
3295407,89814,69187,3.5,1515499661
5988760,27964,36401,2.5,1133189383
4114521,42089,1396,4,906805992
5676124,29959,508,5,1090778128
2102154,148522,4022,5,1574027252
3425952,101382,2502,4,1136767307
3986751,131421,2717,2,963176863
3894307,44844,468,3,831803189
9212073,60922,119145,4,1568817995
3270975,50700,916,4.5,1090603448
5935416,31567,142488,4.5,1454176671
4922154,44924,1588,2,976483429
7208349,1401,97172,1,1544474314
42037,61833,1220,1,1480706257
9699735,109447,51255,3,1229406884
1707569,6752,37729,4.5,1204308952
9219904,126994,162,5,940852732
8974697,25480,48,1.5,1116844032
4774578,9318,3430,3,953653196
5505346,160951,2966,3.5,1070780069
4276535,128879,1721,4,1156966732
376966,81340,6708,4.5,1092014534
8112205,118303,2791,4.5,1532815876
9360874,120173,2985,3.5,1111735743
8505843,161378,2054,4.5,1312017526
7911488,76854,543,3,834752477
328689,33175,2,3,835303816
6630918,126933,1959,4,968781610
2905209,31257,5725,1.5,1307620480
1611889,108212,648,4,993187155
4281490,115414,138210,2,1548151561
6860381,130571,339,2,1134816280
5398865,23295,6378,2.5,1319282910
3217278,152763,1113,3,878842676
9741272,33817,6156,2,1356694899
1639923,136820,3908,3.5,1111615898
664219,8986,71838,4,1446730914
4016530,5183,1968,3,1433087826
1933933,11138,51086,3,1315962837
7284680,142424,31878,4.5,1159190047
7638708,60326,5963,2.5,1479191602
4505416,16711,1625,3,1126985138
8648992,83960,8638,3.5,1451663539
4139926,29198,1113,3,944892872
4777441,35623,1253,5,1238302152
6247473,30920,2359,4.5,1149790137
9861255,16000,6807,5,1161468475
2425493,134923,784,3,1295946759
19600,88965,19,4,1573966007
3268862,154547,63992,1.5,1504198315
8756787,33803,4896,3.5,1297617956
6130719,100,671,3,862168643
4289897,39732,41014,3,1536517535
7373102,130013,1792,4,1015615360
4783989,6953,1036,4.5,1077719073
8033702,41208,7153,3.5,1453744283
4398508,129518,329,3,949594510
2086389,138141,164909,2.5,1506254371
8314915,793,5218,5,1021257572
7808790,71878,246,3,884959454
7778275,34771,4700,2.5,1472609653
4509846,18962,4901,4.5,1290105041
8188066,64920,5334,3.5,1076198056
5946151,97377,367,4,1194288251
832956,116638,1726,3,943058783
5857365,82332,165,3,840922201
1766868,87666,50,4.5,1198677901
4476787,10346,2710,1,1269111402
1105571,114641,1234,4.5,1105891189
5972502,28408,1912,4.5,1060369171
5617538,102830,178,4,974727878
368651,10742,3301,1.5,1082139167
6939628,42032,45730,0.5,1233545608
273119,123856,54001,4.5,1467665963
8427765,111436,7293,3,1243826855
5185958,124767,8371,4.5,1573456758
4871365,144859,1326,1,1016864748
7406075,34315,91485,2.5,1474912203
3939881,55052,1610,5,1157834642
1033898,29049,97306,3.5,1474856103
4870600,82746,8798,4,1339132582
5960669,46088,122914,1.5,1567984297
6862335,55396,2908,4,981257067
4263905,121520,3481,5,1083657580
448795,150521,223,2,994200202
8074953,46514,38188,4.5,1175830544
52576,46344,2445,4,1009917624
9735611,131418,33493,4,1148834230
3236492,161831,27808,3.5,1185174040
7337499,130333,91353,2,1556723299
8194732,16908,7781,0.5,1476656863
3961063,116871,91077,4,1434604364
9224597,64267,3418,5,963434595
8256417,96526,5597,1,1111551889
3050965,21456,3175,3,989420284
1609674,126134,4226,5,1172495484
5222940,96208,1101,4,1263841238
1180147,147596,235,4,832171298
27924,82211,4018,4.5,1143111049
4916785,76691,54272,3,1559249765
3973213,153032,103249,3,1502695651
2005691,73908,592,4,839345092
1157637,21727,3683,5,1485971076
6740883,15044,316,2,1111521979
